content,fake,processed_text,stemmer,sentiment_score,emotions,emotion_2
 while california is dying gavin newsom is vacationing in stevensville mt ,1,"['california', 'dying', 'gavin', 'newsom', 'vacationing', 'stevensville', 'mt']","['california', 'die', 'gavin', 'newsom', 'vacat', 'stevensvil', 'mt']",-0.5994,"{'fear': 0.2, 'anger': 0.2, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.2, 'sadness': 0.2, 'disgust': 0.2, 'joy': 0.0}",neutral
the flu didn t kill any americans this year ,1,"['flu', 'kill', 'americans', 'year']","['flu', 'kill', 'american', 'year']",-1.0726,"{'fear': 0.4, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.4, 'sadness': 0.2, 'disgust': 0.0, 'joy': 0.0}",approval
ohio gov mike dewine released 4300 prisoners and is now warning residents of a possible crime wave ,1,"['ohio', 'gov', 'mike', 'dewine', 'released', '4300', 'prisoners', 'warning', 'residents', 'possible', 'crime', 'wave']","['ohio', 'gov', 'mike', 'dewin', 'releas', '4300', 'prison', 'warn', 'resid', 'possibl', 'crime', 'wave']",-1.1556000000000002,"{'fear': 0.3333333333333333, 'anger': 0.3333333333333333, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.3333333333333333, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
candace owens claimed that the u s is not losing tons more lives in 2020 compared to 2019 and that the increase in mortality in 2020 is virtually non existent ,1,"['candace', 'owens', 'claimed', 'u', 'losing', 'tons', 'lives', '2020', 'compared', '2019', 'increase', 'mortality', '2020', 'virtually', 'non', 'existent']","['candac', 'owen', 'claim', 'u', 'lose', 'ton', 'live', '2020', 'compar', '2019', 'increas', 'mortal', '2020', 'virtual', 'non', 'exist']",-0.4019,"{'fear': 0.125, 'anger': 0.25, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.125, 'negative': 0.25, 'sadness': 0.25, 'disgust': 0.0, 'joy': 0.0}",neutral
a facebook post shared 10000 times claims no americans died from the flu in 2020 suggesting that the national count of covid 19 fatalities is exaggerated ,1,"['facebook', 'post', 'shared', '10000', 'times', 'claims', 'americans', 'died', 'flu', '2020', 'suggesting', 'national', 'count', 'covid', '19', 'fatalities', 'exaggerated']","['facebook', 'post', 'share', '10000', 'time', 'claim', 'american', 'die', 'flu', '2020', 'suggest', 'nation', 'count', 'covid', '19', 'fatal', 'exagger']",-1.2275,"{'fear': 0.2, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.2, 'surprise': 0.0, 'positive': 0.2, 'negative': 0.4, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
 italian parliament calls for the arrest of bill gates ,1,"['italian', 'parliament', 'calls', 'arrest', 'bill', 'gates']","['italian', 'parliament', 'call', 'arrest', 'bill', 'gate']",-0.34,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.4, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.4, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0, 'anticipation': 0.2}",neutral
if masks prevent coronavirus governors would have given them to prison inmates instead of releasing them ,1,"['masks', 'prevent', 'coronavirus', 'governors', 'would', 'given', 'prison', 'inmates', 'instead', 'releasing']","['mask', 'prevent', 'coronaviru', 'governor', 'would', 'given', 'prison', 'inmat', 'instead', 'releas']",-0.4848,"{'fear': 0.4, 'anger': 0.2, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.2, 'sadness': 0.2, 'disgust': 0.0, 'joy': 0.0}",neutral
 hydroxychloroquine cures this virus it just so happens this is the treatment used for radiation sickness ,1,"['hydroxychloroquine', 'cures', 'virus', 'happens', 'treatment', 'used', 'radiation', 'sickness']","['hydroxychloroquin', 'cure', 'viru', 'happen', 'treatment', 'use', 'radiat', 'sick']",-0.5106,"{'fear': 0.2857142857142857, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.42857142857142855, 'sadness': 0.14285714285714285, 'disgust': 0.14285714285714285, 'joy': 0.0}",neutral
 cannabis may stop coronavirus from infecting people study finds ,1,"['cannabis', 'may', 'stop', 'coronavirus', 'infecting', 'people', 'study', 'finds']","['cannabi', 'may', 'stop', 'coronaviru', 'infect', 'peopl', 'studi', 'find']",-0.296,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 1.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
the photo shows a letter purportedly from the california department of social services that mandates coronavirus testing for participants of state assistance programs and warns that children may be removed from the household if someone tests positive ,1,"['photo', 'shows', 'letter', 'purportedly', 'california', 'department', 'social', 'services', 'mandates', 'coronavirus', 'testing', 'participants', 'state', 'assistance', 'programs', 'warns', 'children', 'may', 'removed', 'household', 'someone', 'tests', 'positive']","['photo', 'show', 'letter', 'purportedli', 'california', 'depart', 'social', 'servic', 'mandat', 'coronaviru', 'test', 'particip', 'state', 'assist', 'program', 'warn', 'children', 'may', 'remov', 'household', 'someon', 'test', 'posit']",-0.1027,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.6666666666666666, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0, 'anticipation': 0.3333333333333333}",neutral
if covid 19 was a serious illness it would have wiped out the homeless population in the u s ,1,"['covid', '19', 'serious', 'illness', 'would', 'wiped', 'homeless', 'population', 'u']","['covid', '19', 'seriou', 'ill', 'would', 'wipe', 'homeless', 'popul', 'u']",-0.4215,"{'fear': 0.2, 'anger': 0.1, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.1, 'negative': 0.2, 'sadness': 0.2, 'disgust': 0.1, 'joy': 0.0, 'anticipation': 0.1}",neutral
united states the only country on earth that is protesting being on lockdown amid the coronavirus outbreak ,1,"['united', 'states', 'country', 'earth', 'protesting', 'lockdown', 'amid', 'coronavirus', 'outbreak']","['unit', 'state', 'countri', 'earth', 'protest', 'lockdown', 'amid', 'coronaviru', 'outbreak']",-0.25,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.5, 'surprise': 0.0, 'positive': 0.5, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
the u s is the only country on earth that is protesting being locked down ,1,"['u', 'country', 'earth', 'protesting', 'locked']","['u', 'countri', 'earth', 'protest', 'lock']",-0.25,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
police violently forced a family from their home in the u s in handcuffs because they were in violation of house resolution 6666 ,1,"['police', 'violently', 'forced', 'family', 'home', 'u', 'handcuffs', 'violation', 'house', 'resolution', '6666']","['polic', 'violent', 'forc', 'famili', 'home', 'u', 'handcuff', 'violat', 'hous', 'resolut', '6666']",-0.5994,"{'fear': 0.26666666666666666, 'anger': 0.13333333333333333, 'anticip': 0.0, 'trust': 0.06666666666666667, 'surprise': 0.06666666666666667, 'positive': 0.06666666666666667, 'negative': 0.2, 'sadness': 0.13333333333333333, 'disgust': 0.06666666666666667, 'joy': 0.0}",neutral
the video shows the bodies of deceased covid 19 victims washing ashore after some countries dumped them in the sea ,1,"['video', 'shows', 'bodies', 'deceased', 'covid', '19', 'victims', 'washing', 'ashore', 'countries', 'dumped', 'sea']","['video', 'show', 'bodi', 'deceas', 'covid', '19', 'victim', 'wash', 'ashor', 'countri', 'dump', 'sea']",-0.655,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.3333333333333333, 'negative': 0.3333333333333333, 'sadness': 0.3333333333333333, 'disgust': 0.0, 'joy': 0.0}",neutral
white south africans have been banned from receiving government aid during the coronavirus pandemic ,1,"['white', 'south', 'africans', 'banned', 'receiving', 'government', 'aid', 'coronavirus', 'pandemic']","['white', 'south', 'african', 'ban', 'receiv', 'govern', 'aid', 'coronaviru', 'pandem']",-0.5574,"{'fear': 0.14285714285714285, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.07142857142857142, 'surprise': 0.07142857142857142, 'positive': 0.21428571428571427, 'negative': 0.14285714285714285, 'sadness': 0.07142857142857142, 'disgust': 0.0, 'joy': 0.14285714285714285, 'anticipation': 0.14285714285714285}",neutral
president donald trump implemented a travel ban that just didn t work 400000 people got in from those countries that were subject to the restrictions ,1,"['president', 'donald', 'trump', 'implemented', 'travel', 'ban', 'work', '400000', 'people', 'got', 'countries', 'subject', 'restrictions']","['presid', 'donald', 'trump', 'implement', 'travel', 'ban', 'work', '400000', 'peopl', 'got', 'countri', 'subject', 'restrict']",-0.9392,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.2, 'surprise': 0.2, 'positive': 0.2, 'negative': 0.4, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
president trump posted a tweet blaming president obama for failing to prepare him for a pandemic and celebrating that there are still more people alive than dead ,1,"['president', 'trump', 'posted', 'tweet', 'blaming', 'president', 'obama', 'failing', 'prepare', 'pandemic', 'celebrating', 'still', 'people', 'alive', 'dead']","['presid', 'trump', 'post', 'tweet', 'blame', 'presid', 'obama', 'fail', 'prepar', 'pandem', 'celebr', 'still', 'peopl', 'aliv', 'dead']",-1.5309,"{'fear': 0.09090909090909091, 'anger': 0.045454545454545456, 'anticip': 0.0, 'trust': 0.13636363636363635, 'surprise': 0.045454545454545456, 'positive': 0.22727272727272727, 'negative': 0.09090909090909091, 'sadness': 0.09090909090909091, 'disgust': 0.0, 'joy': 0.09090909090909091, 'anticipation': 0.18181818181818182}",neutral
an article that has been widely shared on social media warns healthy people against wearing face masks during the covid 19 pandemic citing alleged risks,1,"['article', 'widely', 'shared', 'social', 'media', 'warns', 'healthy', 'people', 'wearing', 'face', 'masks', 'covid', '19', 'pandemic', 'citing', 'alleged', 'risks']","['articl', 'wide', 'share', 'social', 'media', 'warn', 'healthi', 'peopl', 'wear', 'face', 'mask', 'covid', '19', 'pandem', 'cite', 'alleg', 'risk']",-0.0799,"{'fear': 0.25, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.25, 'negative': 0.25, 'sadness': 0.25, 'disgust': 0.0, 'joy': 0.0}",approval
 autopsies prove that covid 19 is a blood clot not pneumonia and ought to be fought with antibiotics and the whole world has been wrong in treating the so called pandemic ,1,"['autopsies', 'prove', 'covid', '19', 'blood', 'clot', 'pneumonia', 'ought', 'fought', 'antibiotics', 'whole', 'world', 'wrong', 'treating', 'called', 'pandemic']","['autopsi', 'prove', 'covid', '19', 'blood', 'clot', 'pneumonia', 'ought', 'fought', 'antibiot', 'whole', 'world', 'wrong', 'treat', 'call', 'pandem']",-0.3929999999999999,"{'fear': 0.25, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.25, 'negative': 0.375, 'sadness': 0.125, 'disgust': 0.0, 'joy': 0.0}",disapproval
under an 1866 supreme court ruling stay at home orders are illegal in the united states and can be disregarded with impunity ,1,"['1866', 'supreme', 'court', 'ruling', 'stay', 'home', 'orders', 'illegal', 'united', 'states', 'disregarded', 'impunity']","['1866', 'suprem', 'court', 'rule', 'stay', 'home', 'order', 'illeg', 'unit', 'state', 'disregard', 'impun']",-0.2732,"{'fear': 0.15384615384615385, 'anger': 0.15384615384615385, 'anticip': 0.0, 'trust': 0.07692307692307693, 'surprise': 0.0, 'positive': 0.15384615384615385, 'negative': 0.15384615384615385, 'sadness': 0.07692307692307693, 'disgust': 0.15384615384615385, 'joy': 0.0, 'anticipation': 0.07692307692307693}",disapproval
 guess what children are not at risk unless they have an underlying medical issue ,1,"['guess', 'children', 'risk', 'unless', 'underlying', 'medical', 'issue']","['guess', 'children', 'risk', 'unless', 'underli', 'medic', 'issu']",-0.2732,"{'fear': 0.25, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.125, 'surprise': 0.125, 'positive': 0.125, 'negative': 0.125, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0, 'anticipation': 0.25}",neutral
american vice president mike pence was caught on a hot mic delivering empty boxes of ppe to a nursing home and pretended they were heavy ,1,"['american', 'vice', 'president', 'mike', 'pence', 'caught', 'hot', 'mic', 'delivering', 'empty', 'boxes', 'ppe', 'nursing', 'home', 'pretended', 'heavy']","['american', 'vice', 'presid', 'mike', 'penc', 'caught', 'hot', 'mic', 'deliv', 'empti', 'box', 'ppe', 'nurs', 'home', 'pretend', 'heavi']",-0.1027,"{'fear': 0.0, 'anger': 0.2, 'anticip': 0.0, 'trust': 0.2, 'surprise': 0.0, 'positive': 0.2, 'negative': 0.4, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
president trump sent out a tweet that included the phrase oldies will have to die in connection with lifting coronavirus restrictions ,1,"['president', 'trump', 'sent', 'tweet', 'included', 'phrase', 'oldies', 'die', 'connection', 'lifting', 'coronavirus', 'restrictions']","['presid', 'trump', 'sent', 'tweet', 'includ', 'phrase', 'oldi', 'die', 'connect', 'lift', 'coronaviru', 'restrict']",-0.9812,"{'fear': 0.14285714285714285, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.14285714285714285, 'surprise': 0.14285714285714285, 'positive': 0.2857142857142857, 'negative': 0.14285714285714285, 'sadness': 0.14285714285714285, 'disgust': 0.0, 'joy': 0.0}",neutral
says wearing face masks is more harmful to your health than going without one ,1,"['says', 'wearing', 'face', 'masks', 'harmful', 'health', 'going', 'without', 'one']","['say', 'wear', 'face', 'mask', 'harm', 'health', 'go', 'without', 'one']",-0.5423,"{'fear': 0.2, 'anger': 0.2, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.2, 'sadness': 0.2, 'disgust': 0.2, 'joy': 0.0}",approval
 states like new york illinois and california have been vocal in their demands for funding to bail out their pension systems which were failing long before the covid 19 outbreak and other programs that aren t related to this crisis ,1,"['states', 'like', 'new', 'york', 'illinois', 'california', 'vocal', 'demands', 'funding', 'bail', 'pension', 'systems', 'failing', 'long', 'covid', '19', 'outbreak', 'programs', 'related', 'crisis']","['state', 'like', 'new', 'york', 'illinoi', 'california', 'vocal', 'demand', 'fund', 'bail', 'pension', 'system', 'fail', 'long', 'covid', '19', 'outbreak', 'program', 'relat', 'crisi']",-0.3091,"{'fear': 0.125, 'anger': 0.125, 'anticip': 0.0, 'trust': 0.125, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.25, 'sadness': 0.125, 'disgust': 0.0, 'joy': 0.0, 'anticipation': 0.25}",neutral
a widely circulated image claims to reveal the ingredients contained in this year s flu shots the alleged ingredients include mercury antifreeze phenol animal blood animal viruses and formaldehyde ,1,"['widely', 'circulated', 'image', 'claims', 'reveal', 'ingredients', 'contained', 'year', 'flu', 'shots', 'alleged', 'ingredients', 'include', 'mercury', 'antifreeze', 'phenol', 'animal', 'blood', 'animal', 'viruses', 'formaldehyde']","['wide', 'circul', 'imag', 'claim', 'reveal', 'ingredi', 'contain', 'year', 'flu', 'shot', 'alleg', 'ingredi', 'includ', 'mercuri', 'antifreez', 'phenol', 'anim', 'blood', 'anim', 'virus', 'formaldehyd']",-0.3818,"{'fear': 0.3333333333333333, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.3333333333333333, 'negative': 0.3333333333333333, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
bill gates said that the catholic religion may have to be suspended forever because of the covid 19 pandemic ,1,"['bill', 'gates', 'said', 'catholic', 'religion', 'may', 'suspended', 'forever', 'covid', '19', 'pandemic']","['bill', 'gate', 'said', 'cathol', 'religion', 'may', 'suspend', 'forev', 'covid', '19', 'pandem']",-0.3182,"{'fear': 0.25, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.25, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.25, 'sadness': 0.25, 'disgust': 0.0, 'joy': 0.0}",neutral
democratic congrasswoman ilhan omar tweeted that there have been more deaths due to covid 19 than 9 11 and the wars in vietnam iraq and afghanistan combined,1,"['democratic', 'congrasswoman', 'ilhan', 'omar', 'tweeted', 'deaths', 'due', 'covid', '19', '9', '11', 'wars', 'vietnam', 'iraq', 'afghanistan', 'combined']","['democrat', 'congrasswoman', 'ilhan', 'omar', 'tweet', 'death', 'due', 'covid', '19', '9', '11', 'war', 'vietnam', 'iraq', 'afghanistan', 'combin']",-1.1988,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
models projecting covid 19 deaths are talking about without mitigation ,1,"['models', 'projecting', 'covid', '19', 'deaths', 'talking', 'without', 'mitigation']","['model', 'project', 'covid', '19', 'death', 'talk', 'without', 'mitig']",-0.5994,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
 plandemic vignette featuring judy mikovits claims that coronavirus is manmade that flu vaccine increases risk of covid 19 that hydroxychloroquine is effective for treating covid 19 ,1,"['plandemic', 'vignette', 'featuring', 'judy', 'mikovits', 'claims', 'coronavirus', 'manmade', 'flu', 'vaccine', 'increases', 'risk', 'covid', '19', 'hydroxychloroquine', 'effective', 'treating', 'covid', '19']","['plandem', 'vignett', 'featur', 'judi', 'mikovit', 'claim', 'coronaviru', 'manmad', 'flu', 'vaccin', 'increas', 'risk', 'covid', '19', 'hydroxychloroquin', 'effect', 'treat', 'covid', '19']",-0.2531,"{'fear': 0.25, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.125, 'surprise': 0.0, 'positive': 0.25, 'negative': 0.25, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0, 'anticipation': 0.125}",neutral
